customer_tweet_id,customer_text,amazon_reply,candidate_intent,verified_intent,keep_in_golden_set,label_notes
1646279,"@AmazonHelp Today everybody have a computer &amp; a software which have capabilities to manage your stock which shows you what is in stock or out of stock, if you know that product is out of stock then y u listed that seller &amp;  y u waisted my time for more than till the date is 11days",@503030 That's unusual. Kindly report this to our support team here : https://t.co/rS49hgaADF so that we can help you.  (1/2) ^SS,product_seller_availability,product_seller_availability,yes,Assistant-audited label based on the customer's primary issue; final independent human verification recommended.
2199065,"@AmazonHelp Why would you allow a third party seller to continue to advertise the same item at a higher price while showing it’s in stock when the seller couldn’t even fulfill the original purchase?  You’re Amazon, I️ imagine you’d have the capabilities to prevent such business practices.","@643199 Hello, I'm sorry for the poor experience, Dustin. Third-party sellers are independent sellers who can set their own prices for the items they sell on Amazon. Prices for similar/identical items from other sellers can vary as well. More here: https://t.co/JTZcJmwdAX ^KL",product_seller_availability,product_seller_availability,yes,Assistant-audited label based on the customer's primary issue; final independent human verification recommended.
306914,"@AmazonHelp 3rd party seller was removed for about 48 hours, now they're back up. 2nd counterfeit was purchased directly from YOU with no 3rd party. 1/?",@189280 I'm sorry you've received counterfeit copies. We definitely don't want that. Did we say we were reporting the seller for you? ^AM,product_seller_availability,product_seller_availability,yes,Assistant-audited label based on the customer's primary issue; final independent human verification recommended.
874513,@AmazonHelp :( no delivery or seller to pincode 388130,@207563 Please check this link: https://t.co/d8GAR0yp2j. ^HN,product_seller_availability,product_seller_availability,yes,Assistant-audited label based on the customer's primary issue; final independent human verification recommended.
1510510,@AmazonHelp @62659 @115851 - The link @AmazonHelp desk sent to discuss our seller account over #Amazon selling #counterfeit item doesn't work ??,@470594 We'd like to look into this with you. Please contact us here:  https://t.co/hApLpMlfHN ^HS,product_seller_availability,product_seller_availability,yes,Assistant-audited label based on the customer's primary issue; final independent human verification recommended.
537500,@AmazonHelp All I got in response to that was being told it's out of stock. I would like someone to try harder to get this item in stock!,"@244590 Hello Dave, that doesn't sound good. Please contact us here:  https://t.co/JzP7hlA23B. We will be able to look more in depth for you. ^HS",product_seller_availability,product_seller_availability,yes,Assistant-audited label based on the customer's primary issue; final independent human verification recommended.
2786254,@AmazonHelp Already did not able to help... you guys don’t have any more in stock and no way to tell me why I didn’t get one... even with my almost instant preorder.... a real shame guys...,@777898 You can contact our customer service via this link https://t.co/xIcdaedBRk My colleagues can check your order. ^MH,product_seller_availability,product_seller_availability,yes,Assistant-audited label based on the customer's primary issue; final independent human verification recommended.
2613245,"@AmazonHelp An item that was in stock when I ordered it, sent the seller messages about non delivery, now you’re going to cancel the order as it’s not been delivered. I want to let others know about my crap experience but I can’t as there’s no feedback button.","@738795 I'm sorry for the troubles with contacting our sellers, Brian! We're here to help any way we can! Just to clarify, do you have a current order that you are having this issue with? You can find more info on contacting sellers here: https://t.co/ZiQzX5ivdZ. ^AL",product_seller_availability,product_seller_availability,yes,Assistant-audited label based on the customer's primary issue; final independent human verification recommended.
2602266,"@AmazonHelp And pay twice the amount of money, and that too to a third party seller and wait an additional 3 weeks?
Why promise when you can't deliver? Did not expect this from an e-commerce giant such as Amazon.","@736487 Sorry to know the order was cancelled as the item was no longer available with the seller. Kindly place a new order and we're positive you will receive the order. Further, I'll be sure to forward your feedback internally. 1/2 ^PS",product_seller_availability,product_seller_availability,yes,Assistant-audited label based on the customer's primary issue; final independent human verification recommended.
2501934,@AmazonHelp Armani Diamonds perfume is £48.99 - yesterday it was advertised as £37.00 for prime members - however if you paid £48.99 it was in stock but £37 it was out of stock? I signed up for a trial yesterday,@136972 Would you mind giving me an example of an item that has showed in stock for prime members and out of stock for everyone else? If you've been charged £1 this is typically an authorisation. Have you recently signed up for a Prime trial? https://t.co/xGQWpR2bAB ^VF,product_seller_availability,product_seller_availability,yes,Assistant-audited label based on the customer's primary issue; final independent human verification recommended.
2622488,"@AmazonHelp Basically ordered a game that was coming out today. Didn't get a dispatch so got in touch, basically just told I wasn't getting it, out of stock?, bit late when I cant order from anywhere else, could have been told sooner? They've cancelled the order and now its back in stock ?!",@470442 I am very sorry to hear this Mikey. So I can assist you better can I ask for you to give us details of your complaint without giving sensitive account information please. ^GA,product_seller_availability,product_seller_availability,yes,Assistant-audited label based on the customer's primary issue; final independent human verification recommended.
1018232,"@AmazonHelp But who will be responsible if after getting product, seller says this is not the product what i shipped! Bcz courier is a third party srvic",@216401 areas. Request you to self return the item. 2/2 ^NK,product_seller_availability,product_seller_availability,yes,Assistant-audited label based on the customer's primary issue; final independent human verification recommended.
2102455,@AmazonHelp CS told me tonight when I contacted them that item is “out of stock” even though it was in stock and prime eligible when I ordered.,"@620867 I'm very sorry for the poor experience. Without sharing account details, will you tell us more about what's going on? ^CL",product_seller_availability,product_seller_availability,yes,Assistant-audited label based on the customer's primary issue; final independent human verification recommended.
2236207,"@AmazonHelp Can you not just let me know on this why the album, which I pre-ordered, is going to take so long? It’s been up for pre-order for over 5 weeks on the site - surely you had some in stock?!","@652167 Apologies for the long wait time, Glen! Just to clarify, have you been able to speak with us about this order? If not, please do so here: https://t.co/JzP7hlA23B. ^AL",product_seller_availability,product_seller_availability,yes,Assistant-audited label based on the customer's primary issue; final independent human verification recommended.
2766901,"@AmazonHelp Delivery Date hasn’t been adjusted from today, nothing was advised I was simply told ‘the item is temporarily out of stock we apologise for any inconvenience’ despite having placed a pre-order. The representative wouldn’t listen.",@773748 Hello! Apologies for the delay. Did you receive a new delivery date? What was advised when you contacted us? ^CN,product_seller_availability,product_seller_availability,yes,Assistant-audited label based on the customer's primary issue; final independent human verification recommended.
1494203,"@AmazonHelp Filled &amp; received SAME old response - product is out of stock, which brings me back to my old question again, why was the order even taken in the first place if the product was not in stock? Is your inventory system also this BAD like your customer service?
@115850 @115851","@115849 Apologies for the delay. We’d like to help you, please fill this form: https://t.co/beaaDm0muc and we’ll contact you soon. ^PJ",product_seller_availability,product_seller_availability,yes,Assistant-audited label based on the customer's primary issue; final independent human verification recommended.
182927,"@AmazonHelp Hello,
Thank you for contacting us. We appreciate your feedback. Please use the buttons below to vote about your experience today..1/2",@158356 We've sent you a correspondence. Kindly check the same here: https://t.co/ubzNHWZvL2 ^SG,general_feedback_non_actionable,general_feedback_non_actionable,yes,Assistant-audited label based on the customer's primary issue; final independent human verification recommended.
80777,"@AmazonHelp Hey Amazon, None received. Now what should be done ? Infact I received a mail asking about feedback on service inquiry. Isn't it tangled process
""Hello,
Thank you for contacting us.    We appreciate your feedback. Please use the buttons below to vote about your experience today""","@133921 You must have received a correspondence to your registered email address, request you to check and reply to the same. You can also find all the emails sent by us here: https://t.co/5DJ1e0hTXH ^AR",general_feedback_non_actionable,general_feedback_non_actionable,yes,Assistant-audited label based on the customer's primary issue; final independent human verification recommended.
2269368,"@AmazonHelp Just awesome..
all the details are just clear now..
Thanks for the quick action..well done👍",@660367 Thanks a bunch for flagging this to us. We'll get this reviewed internally. ^CB,general_feedback_non_actionable,general_feedback_non_actionable,yes,Assistant-audited label based on the customer's primary issue; final independent human verification recommended.
671779,"@AmazonHelp Looking forward to that I will really appreciate if the feedback is incorporated, otherwise, it will be another hour wasted for nothing just like the so-called 'lightning deals' .  Thanks! Have a good day!",@280277 I understand it has not been a very pleasant experience for you. I really appreciate the feedback that you have provided. It only helps us in improving our services and working towards a good customer experience. ^VM,general_feedback_non_actionable,general_feedback_non_actionable,yes,Assistant-audited label based on the customer's primary issue; final independent human verification recommended.
2151930,"@AmazonHelp Thank you! I appreciate your help and as usual, my issue has been sorted instantly. Thanks :)",@632368 Oh no! Sorry to hear you have tonsillitis. Hope you feel better soon. You can contact us through chat here: https://t.co/JzP7hlA23B ^ES,general_feedback_non_actionable,general_feedback_non_actionable,yes,Assistant-audited label based on the customer's primary issue; final independent human verification recommended.
2757462,@AmazonHelp thank you. I appreciate the email link. The computerized chat is nearly worthless. Thanks for your help.,@129508 Thank you for that information. We'd like to take a closer look at your order. Please reach out directly to us via phone/chat here: https://t.co/hApLpMlfHN ^TN,general_feedback_non_actionable,general_feedback_non_actionable,yes,Assistant-audited label based on the customer's primary issue; final independent human verification recommended.
318751,"@AmazonHelp (2/2) Now, thanks to your damn slow services. I'm gonna have to spend my birthday without a gift. It's arriving on 9. Thank You So Much!",@192046 Seems like we have an opportunity to fix something here. Please help us with the specifics so that we can look into it. ^SB,general_feedback_non_actionable,delivery_issue,yes,Audited primary-intent correction.
637252,@AmazonHelp @115821 thank you for the reply. I really appreciate the help 😁.,"@271106 So sorry to hear about the issues! In this case, can you reach out to us here via phone or chat so that we can look into this with you?  https://t.co/hApLpMlfHN ^GS",general_feedback_non_actionable,general_feedback_non_actionable,yes,Assistant-audited label based on the customer's primary issue; final independent human verification recommended.
14302,@AmazonHelp @119042 Thank you! Solved 2 problems with coustomer service. I LOVE Amazon. Super helpful. 👍👍,@119042 I'm sorry for the trouble! We'd like to review available options with you. Please reach out to us here:  https://t.co/hApLpMlfHN ^LJ,general_feedback_non_actionable,general_feedback_non_actionable,yes,Assistant-audited label based on the customer's primary issue; final independent human verification recommended.
1769427,@AmazonHelp @531985 Seriously that's the best response you guys give is thanks for the feedback? WTH,@531985 I know how frustrating this can be. Your feedback helps us improve our packaging: https://t.co/pDfXYTQHSr ^BA,general_feedback_non_actionable,general_feedback_non_actionable,yes,Assistant-audited label based on the customer's primary issue; final independent human verification recommended.
1718127,@AmazonHelp @AmazonHelp @115821 Thank you very much for resolving this matter. Really appreciate it. Regards.,"@520225 Thanks for replying. If you've shared the details, we'll look into it and get back to you soon. ^MO",general_feedback_non_actionable,general_feedback_non_actionable,yes,Assistant-audited label based on the customer's primary issue; final independent human verification recommended.
180963,@AmazonHelp A million thanks to you. Appreciate your help on this to Control Bluedart. I got the product today.  Again thanks so much.,@158507 We've sent a correspondence to your registered email address. Please check and revert. (1/2)^SQ,general_feedback_non_actionable,general_feedback_non_actionable,yes,Assistant-audited label based on the customer's primary issue; final independent human verification recommended.
2812773,"@AmazonHelp All right, thank you! U guys are awesome! I hope I finally pay for my order! ❤",@240431 If your account has been reinstated then it has been reviewed by an account specialist and you are good to go. You can proceed to make purchases. ^BT,general_feedback_non_actionable,payments_billing_promotions,yes,Audited primary-intent correction.
478500,@AmazonHelp All thanks and appreciation to you and very sorry for the inconvenience and from the heart to the heart Thank you,@228686 Thank you for confirming. Have you reached out directly to customer support for https://t.co/GVXzAOdg4Y? ^NV,general_feedback_non_actionable,general_feedback_non_actionable,yes,Assistant-audited label based on the customer's primary issue; final independent human verification recommended.
657,"@AmazonHelp Already handled, just venting. It was a pretty big bummer.",@115839 I'm sorry your book arrived this way! You can find replacement/refund options here: https://t.co/zRrkpVcaDF ^VS,general_feedback_non_actionable,general_feedback_non_actionable,yes,Assistant-audited label based on the customer's primary issue; final independent human verification recommended.
1421224,@AmazonHelp And i will give an awesome feedback of ur customer service at all the platforms available now. Pathetic!,@450380 I request you to add an email ID to your Amazon account. You would be able to reply the email. ^BS,general_feedback_non_actionable,general_feedback_non_actionable,yes,Assistant-audited label based on the customer's primary issue; final independent human verification recommended.
1466016,@AmazonHelp Andrea J took care of the matter.  Thank you.  She was awesome!,"@419793 (2/2) When you have a moment, please reach us via phone or chat using this link: https://t.co/hApLpMlfHN ^HS",general_feedback_non_actionable,general_feedback_non_actionable,yes,Assistant-audited label based on the customer's primary issue; final independent human verification recommended.
53498,@AmazonHelp is the prime video app available for Android devices,@128086 I'm sorry for the frustration! Are you trying to watch from the Prime Video app? ^AC,digital_content,digital_content,yes,Added during audit as a clearer digital-content example.
674232,"@AmazonHelp Hi, I can access but I can't buy ebook in the italian Amazon, only in the UK and US ones. It's an ebook, La Gente by Bianchi. I do not want to buy paperback just ebook for kindle!",@280803 I am sorry to hear this. Just to note you can access the Amazon.it website with the same login credentials as the AmazonUK website. Can I ask what item you are searching for please?^GA,digital_content,digital_content,yes,Added during audit as a clearer digital-content example.
2770653,"@AmazonHelp if I have Echo Plus in one room and Echo dot in another, can I stream different music on both, can I play the same track on both?",@181569 Looks like you're getting well with her. Let us know what else you explored. ^RI,digital_content,digital_content,yes,Added during audit as a clearer digital-content example.
